--- Relatório Detalhado de Falhas de Localização ---

Arquivo                   | Score IoU
img_003790.jpg            | 0.000
img_011094.jpg            | 0.000
img_013697.jpg            | 0.000
img_004620.jpg            | 0.000
img_013129.jpg            | 0.000
img_004685.jpg            | 0.000
img_002226.jpg            | 0.000
img_000232.jpg            | 0.000
img_013805.jpg            | 0.000
img_000243.jpg            | 0.000
img_001835.jpg            | 0.000
img_011084.jpg            | 0.000
img_001646.jpg            | 0.000
img_013495.jpg            | 0.000
img_004409.jpg            | 0.000
img_001502.jpg            | 0.000
img_003644.jpg            | 0.000
img_010063.jpg            | 0.000
img_014854.jpg            | 0.000
img_014355.jpg            | 0.000
img_012018.jpg            | 0.000
img_003721.jpg            | 0.000
img_011341.jpg            | 0.000
img_013783.jpg            | 0.000
img_000107.jpg            | 0.000
img_010382.jpg            | 0.000
img_010548.jpg            | 0.000
img_012638.jpg            | 0.000
img_010765.jpg            | 0.000
img_002802.jpg            | 0.000
img_003933.jpg            | 0.000
img_013102.jpg            | 0.000
img_003981.jpg            | 0.000
img_001682.jpg            | 0.000
img_011196.jpg            | 0.000
img_000490.jpg            | 0.000
img_003031.jpg            | 0.000
img_013556.jpg            | 0.000
img_014955.jpg            | 0.000
img_011221.jpg            | 0.000
img_012844.jpg            | 0.000
img_004312.jpg            | 0.000
img_000534.jpg            | 0.000
img_002859.jpg            | 0.000
img_010789.jpg            | 0.000
img_011172.jpg            | 0.000
img_001274.jpg            | 0.000
img_010240.jpg            | 0.000
img_001036.jpg            | 0.000
img_002649.jpg            | 0.000
img_000613.jpg            | 0.000
img_000120.jpg            | 0.000
img_002577.jpg            | 0.000
img_001777.jpg            | 0.000
img_010699.jpg            | 0.000
img_001587.jpg            | 0.000
img_002615.jpg            | 0.000
img_011470.jpg            | 0.000
img_013070.jpg            | 0.000
img_002181.jpg            | 0.000
img_010373.jpg            | 0.000
img_012727.jpg            | 0.000
img_000355.jpg            | 0.000
img_013821.jpg            | 0.000
img_000725.jpg            | 0.000
img_012485.jpg            | 0.000
img_003445.jpg            | 0.000
img_000755.jpg            | 0.000
img_004326.jpg            | 0.000
img_012708.jpg            | 0.000
img_001965.jpg            | 0.000
img_004357.jpg            | 0.000
img_002352.jpg            | 0.000
img_001497.jpg            | 0.000
img_010802.jpg            | 0.000
img_004720.jpg            | 0.000
img_012637.jpg            | 0.000
img_010296.jpg            | 0.000
img_010465.jpg            | 0.000
img_010995.jpg            | 0.000
img_014639.jpg            | 0.000
img_010794.jpg            | 0.000
img_013418.jpg            | 0.000
img_003931.jpg            | 0.000
img_013065.jpg            | 0.000
img_001297.jpg            | 0.000
img_011655.jpg            | 0.000
img_004127.jpg            | 0.000
img_010829.jpg            | 0.000
img_004887.jpg            | 0.000
img_010114.jpg            | 0.000
img_000196.jpg            | 0.000
img_010740.jpg            | 0.000
img_011518.jpg            | 0.000
img_013396.jpg            | 0.000
img_012418.jpg            | 0.000
img_000240.jpg            | 0.000
img_012662.jpg            | 0.000
img_003001.jpg            | 0.000
img_013425.jpg            | 0.000
img_004612.jpg            | 0.000
img_011592.jpg            | 0.000
img_000596.jpg            | 0.000
img_002002.jpg            | 0.000
img_002248.jpg            | 0.000
img_000443.jpg            | 0.000
img_003242.jpg            | 0.000
